Record Length,2.500000e+03,,  -0.000100000000,   0.96000,
Sample Interval,2.000000e-07,,  -0.000099800000,   0.96000,
Trigger Point,5.000000000000e+02,,  -0.000099600000,   0.96000,
,,,  -0.000099400000,   0.96000,
,,,  -0.000099200000,   0.88000,
,,,  -0.000099000000,   0.88000,
Source,CH1,,  -0.000098800000,   0.88000,
Vertical Units,A,,  -0.000098600000,   1.04000,
Vertical Scale,2.000000e+00,,  -0.000098400000,   0.96000,
Vertical Offset,-6.240000e+00,,  -0.000098200000,   0.96000,
Horizontal Units,s,,  -0.000098000000,   0.80000,
Horizontal Scale,5.000000e-05,,  -0.000097800000,   0.88000,
Pt Fmt,Y,,  -0.000097600000,   0.88000,
Yzero,0.000000e+00,,  -0.000097400000,   0.88000,
Probe Atten,1.000000e+00,,  -0.000097200000,   0.88000,
Model Number,TBS1062,,  -0.000097000000,   0.88000,
Serial Number,C012938,,  -0.000096800000,   0.88000,
Firmware Version,FV:v26.01,,  -0.000096600000,   0.88000,
,,,-00.000096400000,   2.56000,
,,,-00.000096200000,   1.20000,
,,,-00.000096000000,   0.40000,
,,,-00.000095800000,   0.96000,
,,,-00.000095600000,   0.80000,
,,,-00.000095400000,   1.20000,
,,,-00.000095200000,   0.40000,
,,,-00.000095000000,   0.80000,
,,,-00.000094800000,   0.88000,
,,,-00.000094600000,   0.88000,
,,,-00.000094400000,   0.88000,
,,,-00.000094200000,   0.80000,
,,,-00.000094000000,   0.96000,
,,,-00.000093800000,   0.88000,
,,,-00.000093600000,   0.96000,
,,,-00.000093400000,   0.96000,
,,,-00.000093200000,   0.96000,
,,,-00.000093000000,   0.96000,
,,,-00.000092800000,   0.88000,
,,,-00.000092600000,   0.80000,
,,,-00.000092400000,   0.88000,
,,,-00.000092200000,   0.88000,
,,,-00.000092000000,   0.88000,
,,,-00.000091800000,   0.96000,
,,,-00.000091600000,   0.80000,
,,,-00.000091400000,   0.80000,
,,,-00.000091200000,   0.88000,
,,,-00.000091000000,   0.88000,
,,,-00.000090800000,   0.88000,
,,,-00.000090600000,   0.88000,
,,,-00.000090400000,   0.96000,
,,,-00.000090200000,   0.80000,
,,,-00.000090000000,   0.88000,
,,,-00.000089800000,   1.36000,
,,,-00.000089600000,   2.32000,
,,,-00.000089400000,   1.36000,
,,,-00.000089200000,   1.36000,
,,,-00.000089000000,   1.20000,
,,,-00.000088800000,   1.12000,
,,,-00.000088600000,   1.36000,
,,,-00.000088400000,   0.72000,
,,,-00.000088200000,   0.96000,
,,,-00.000088000000,   0.88000,
,,,-00.000087800000,   1.04000,
,,,-00.000087600000,   0.88000,
,,,-00.000087400000,   0.96000,
,,,-00.000087200000,   1.12000,
,,,-00.000087000000,   0.80000,
,,,-00.000086800000,   0.96000,
,,,-00.000086600000,   0.88000,
,,,-00.000086400000,   0.88000,
,,,-00.000086200000,   0.88000,
,,,-00.000086000000,   0.88000,
,,,-00.000085800000,   0.88000,
,,,-00.000085600000,   0.96000,
,,,-00.000085400000,   0.88000,
,,,-00.000085200000,   0.96000,
,,,-00.000085000000,   0.96000,
,,,-00.000084800000,   0.80000,
,,,-00.000084600000,   0.88000,
,,,-00.000084400000,   0.80000,
,,,-00.000084200000,   0.80000,
